"Species","Scenario","Subpopulation #","Subpopulation","Correct Productivity Weighting?","Productivity Weighting","Correct Capacity Weighting?","Capacity Weighting","Diversity","Survival","Eggs per Spawner","Productivity","Capacity","Equilibrium Abundance","Juvenile-to-Adult Survival","Juvenile-to-Spawner Survival","Juvenile Productivity","Juvenile Capacity","Juvenile Abundance","Juvenile-to-Adult Productivity","Juvenile-to-Adult Capacity","Juvenile-to-Adult Abundance","...3"
"Steelhead","with Project 100",1920,"Alder Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.75,0.00222066445388549,2336.50536787932,5.18859441676225,8.62968419066014,6.96648150077921,0.18932890620956,0.149649200098361,28.5739613783936,60.7618106933174,46.5520797718951,5.4800462875368,11.4591789164342,8.81365434499307,NA
"Steelhead","with Project 100",1930,"Thrash Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.406779661016949,0.00243139619936972,2528.11214910075,6.14684227090398,20.2339725591961,16.9422055563281,0.169820379034918,0.090350169605379,37.684443871448,265.493464789191,187.517141697977,6.50081630548496,44.7961309575842,31.8442320786949,NA
"Steelhead","with Project 100",1940,"Mack Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.5,0.0035156589171323,2895.14967922008,10.1783587861828,2.80594666465817,2.53026895240585,0.127857849772814,0.118099651351632,87.7604696740447,23.7127497748867,21.424863862402,10.8240739609223,3.04377636396161,2.73933702512198,NA
"Steelhead","with Project 100",1950,"WF Chehalis River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.357142857142857,0.00577817020502225,2375.50972934294,13.7260995398299,97.1239615214407,90.0481013151519,0.168169833039834,0.0931701437526558,82.056968761405,1111.93161874168,966.490956096492,14.7095095465838,185.268572141863,162.534622721257,NA
"Steelhead","with Project and Mitigation 10",0,"ALL SUBPOPULATIONS",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.396871896722939,0.00689832800788818,2451.7212582083,16.9127774230332,9456.79257720519,8897.64180375942,0.153850860799764,0.119937641176028,120.368582633884,79706.6712719873,74185.5660701273,19.4246627673613,12220.5268258535,11413.5131988069,NA
"Steelhead","with Project and Mitigation 10",10,"Grays Harbor Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.419214798036995,0.00716543683515964,2444.36433236669,17.5149382256906,2508.89366905867,2365.65059068009,0.144164933250117,0.113178082286332,122.648156522722,22524.7116657943,20902.0204521151,18.8687874898879,3231.48875646418,3013.33838327177,NA
"Steelhead","with Project and Mitigation 10",20,"Olympic Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.544079193126634,0.00736363075216376,2458.60530944528,18.1042616640644,3426.91677136924,3237.62892108527,0.153313031277479,0.122226819213863,134.977414705152,28197.8789140204,26488.6948863515,21.728820092791,4309.85567263933,4061.0621076108,NA
"Steelhead","with Project and Mitigation 10",40,"Lower Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2412.24973902954,0,31.4051136962779,0,0,0,0,236.797998979447,0,0,36.775654199629,0,NA
"Steelhead","with Project and Mitigation 10",50,"Black Hills Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.462534690101758,0.00551242931245052,2456.9480628915,13.5437525210516,480.104577203696,444.656160935203,0.149126341393278,0.134318493065813,92.5777523097746,3599.96614541513,3310.46120892177,14.6916740336194,534.033694565422,493.676968410872,NA
"Steelhead","with Project and Mitigation 10",60,"Central Lowlands Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.170212765957447,0.00211439668815445,2365.42124726812,5.00143885131389,96.0130072133149,76.815930118572,0.163046400149067,0.116318231271102,37.050655119349,859.929659836586,660.394585432941,6.48313823647068,137.377513953576,107.674959832776,NA
"Steelhead","with Project and Mitigation 10",70,"Black River Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.235467255334805,0.00427152404061479,2469.18115036857,10.5471666444322,195.498808155369,176.963137415913,0.160172590266286,0.137450633797021,69.1761031895937,1438.78581700143,1287.46687103125,11.61439210975,229.214771218604,206.216903615106,NA
"Steelhead","with Project and Mitigation 10",80,"Middle Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.00809716599190283,0.0015694560036037,2274.04045512679,3.56900644473645,17.3440972954873,12.4844542648432,0.164639674808188,0.0909205106210978,36.6027494441753,196.295961220411,137.311748246454,6.546188579356,31.251862666467,22.60696157864,NA
"Steelhead","with Project and Mitigation 10",90,"Cascade Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.331168831168831,0.00657265967938315,2434.06818308957,15.9983018038623,1399.28430239261,1311.81975024528,0.164728017486533,0.110825894705667,110.727813822635,12886.9109374799,11836.762100854,19.1525897084667,2113.89888332851,1949.84635433342,NA
"Steelhead","with Project and Mitigation 10",100,"Willapa Hills Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.400372439478585,0.00621553428770567,2462.42743852295,15.3053021751267,1271.42430568636,1188.35346584678,0.164055484498109,0.13482587848741,99.1514550490678,9526.62040085574,8813.98644814129,16.8959003895967,1558.19999795553,1445.98281710959,NA
"Steelhead","with Project and Mitigation 10",1010,"Humptulips SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.450586898901931,0.00751866398245243,2457.23187443532,18.4751007908509,1622.19667173995,1534.39218882512,0.146002406065256,0.115978875199278,124.493019293833,14214.4032859979,13229.9281760466,19.5060403799544,2064.86235829794,1931.60134577333,NA
"Steelhead","with Project and Mitigation 10",1030,"Hoquiam SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.614489003880983,0.00715833957301198,2426.55593810397,17.3701113978568,322.27079586841,303.717616301112,0.13911961708624,0.114740405370381,133.631906807995,2831.67677503187,2646.99793695789,19.5374266105535,392.614601144824,368.249339417651,NA
"Steelhead","with Project and Mitigation 10",1040,"Wishkah SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.373440285204991,0.00651417456023771,2433.73209784067,15.8537557181876,396.31121993683,371.313280837631,0.144306625290784,0.0986793217247536,116.671806387115,4120.74582890114,3762.82765576091,17.7232778844107,591.834272413937,543.00096055369,NA
"Steelhead","with Project and Mitigation 10",1050,"Johns SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.15,0.00179439253139822,2414.74080989671,4.33299287454114,100.049917494741,76.9596608542112,0.140983230395004,0.129296146129776,29.3940279186797,807.758089122575,595.220067711574,4.54683098020932,110.388718771391,83.9160479419106,NA
"Steelhead","with Project and Mitigation 10",1060,"Elk River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.229946524064171,0.00129229522375628,2350.11039207783,3.03703643498217,40.1809226587783,26.9506162337537,0.138478037800332,0.131150279800342,21.3868751158819,319.347980742264,205.494157349739,3.15795845143274,42.7500298531761,28.4564276892244,NA
"Steelhead","with Project and Mitigation 10",1070,"Andrews SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.253333333333333,0.00167147962887949,2671.7290955724,4.46574075713391,27.8841413599653,21.6401288038354,0.125955267308401,0.120972949148172,36.760226921588,230.779705998554,178.88403115088,4.64621748674295,29.0387759829092,22.5313859608134,NA
"Steelhead","with Project and Mitigation 10",1230,"Lower Chehalis: Porter to Black SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2537.97114439464,0,5.43894209346659,0,0,0,0,43.3949839083777,0,0,6.54382273006636,0,NA
"Steelhead","with Project and Mitigation 10",1240,"Lower Chehalis: Black to Skook SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2388.8446342274,0,25.9661716028113,0,0,0,0,193.403015071069,0,0,30.2318314695626,0,NA
"Steelhead","with Project and Mitigation 10",1250,"Middle Chehalis: Skook to Newaukum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2313.79075220745,0,0.145723711825406,0,0,0,0,0.97853353431794,0,0,0.160354062308527,0,NA
"Steelhead","with Project and Mitigation 10",1260,"Middle Chehalis: Newaukum to SF SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2534.0372636055,0,4.17108936360219,0,0,0,0,31.094320250184,0,0,4.77575390788381,0,NA
"Steelhead","with Project and Mitigation 10",1270,"Middle Chehalis: SF to Rainbow Falls SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2316.41470090088,0,9.28739006075864,0,0,0,0,64.3554468347431,0,0,10.554424498843,0,NA
"Steelhead","with Project and Mitigation 10",1280,"Chehalis RBF to Crim SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.0273972602739726,0.000763532516500389,2420.09129992643,1.84781840039352,28.3841404352073,13.0232475957581,0.180763654175838,0.158626322252533,10.5140985902214,205.039063338858,82.1001673040434,2.09370831819436,32.5652070345834,14.8407262503265,NA
"Steelhead","with Project and Mitigation 10",1290,"Upper Chehalis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.103448275862069,0.00109705400424181,2275.59016380414,2.49644530121462,27.9427833505791,16.7497548724531,0.180452688934009,0.157603580181992,15.1029865408652,183.274735412376,106.277756210305,2.87268506018776,31.8877394817611,19.1781068820227,NA
"Steelhead","with Project and Mitigation 10",1300,"EF Chehalis River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.616352201257862,0.00461102065607605,2479.34839186199,11.4323266484846,145.319565506163,132.608280220641,0.166223179732139,0.151074882667321,70.5937765414755,968.584698699735,877.765237207926,12.5169221950744,159.96639207126,145.904928787036,NA
"Steelhead","with Project and Mitigation 10",1310,"Wynoochee SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.511099899091826,0.00708630452050496,2446.12900194547,17.3340150042244,1312.69466125991,1236.96525517944,0.154707568729719,0.11550996307225,131.708654525727,11462.1433597827,10708.732149847,21.5126987099139,1766.71455029824,1656.72191508061,NA
"Steelhead","with Project and Mitigation 10",1350,"Satsop SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.562870699881376,0.00752336358152573,2464.41314942588,18.5406761382238,2114.22211010933,2000.19055622492,0.152382952559153,0.126826124069199,136.799251509165,16735.7355542376,15771.124213601,21.8428567636409,2543.14112234109,2403.25047284567,NA
"Steelhead","with Project and Mitigation 10",1400,"Cloquallum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.548446069469835,0.00668526849184144,2453.09630212586,16.3996074160548,241.249960126229,226.53924455812,0.147643058505855,0.131982484305467,111.482485553569,1841.59583966713,1716.4341598072,17.6734321590817,270.543920160232,253.419589077862,NA
"Steelhead","with Project and Mitigation 10",1420,"Delzene SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.31858407079646,0.00225674450518421,2291.32969321064,5.17094569471854,28.0945478387858,22.6613931515337,0.157725512268804,0.115271800975062,38.5641384508075,253.650616579832,196.59095251263,6.47669941979489,39.3127758482183,31.0074086924667,NA
"Steelhead","with Project and Mitigation 10",1440,"Mox Chehalis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.279329608938547,0.00177475436990709,2532.7156228408,4.49494811936867,45.8499042448545,35.6495853474488,0.146181175865151,0.132603606783358,32.1886815035192,351.100194885604,268.843255566128,4.96901035650335,50.5043990461378,39.2998232220719,NA
"Steelhead","with Project and Mitigation 10",1460,"Porter SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.354430379746835,0.00275229891618898,2550.04838929631,7.01849541808967,50.2061765531842,43.0527663758717,0.146615343501299,0.132846995303268,51.7820986814663,379.201583616933,324.077833131184,7.79513905835149,55.3514798241007,47.5147828256854,NA
"Steelhead","with Project and Mitigation 10",1490,"Cedar SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.445652173913043,0.00482423033142276,2442.12816210577,11.7813887528524,142.798536279429,130.677848364359,0.154001725344424,0.139582506266473,80.1767095952155,1028.06852724546,936.205057923849,12.9242571057331,157.633895534951,144.17719419645,NA
"Steelhead","with Project and Mitigation 10",1500,"Rock (Central Lowlands) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.256410256410256,0.00149601499947597,2575.52811396109,3.85302869005785,4.29682888742329,3.18164671955867,0.154124857325638,0.13727363673376,25.3199559091193,32.5391296414414,23.1774053289593,4.15642987753274,4.89428358834806,3.57221428950433,NA
"Steelhead","with Project and Mitigation 10",1510,"Davis SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Steelhead","with Project and Mitigation 10",1530,"Garrard SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.140845070422535,0.0014582162932482,2317.05438408878,3.37876645522044,9.19621603810381,6.47444874226275,0.162386148996585,0.0895477647995502,39.8681307643125,100.433433932495,72.3016231254415,7.05143320701982,15.8054328463826,11.7407821455429,NA
"Steelhead","with Project and Mitigation 10",1550,"Black River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.235467255334805,0.00427152404061479,2469.18115036857,10.5471666444322,195.498808155369,176.963137415913,0.160172590266286,0.137450633797021,69.1761031895937,1438.78581700143,1287.46687103125,11.61439210975,229.214771218604,206.216903615106,NA
"Steelhead","with Project and Mitigation 10",1600,"Lincoln Cr SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2257.61375834924,0,0.238677617471813,0,0,0,0,1.6070290967055,0,0,0.268966419289064,0,NA
"Steelhead","with Project and Mitigation 10",1620,"Skookumchuck SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.101529902642559,0.00300344735760508,2369.27485177811,7.11599229301315,146.816306966431,126.18442585681,0.169232047958448,0.0626911802506574,44.7512311259745,3127.60174938783,2012.79391059935,8.08163318897754,511.473360266705,340.629235609022,NA
"Steelhead","with Project and Mitigation 10",1630,"China SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2570.11754242443,0,0.215056178689453,0,0,0,0,15.3080235293474,0,0,2.45338392463967,0,NA
"Steelhead","with Project and Mitigation 10",1645,"Above Crim SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.445151033386327,0.00495745148531428,2518.65534418719,12.4861116770355,418.003379814012,384.525913760043,0.163858292678115,0.120350887168946,82.585740474711,3552.45646481447,3195.04012646166,13.8122140069333,580.783066845304,523.533820160078,NA
"Steelhead","with Project and Mitigation 10",1650,"Coal SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2898.91283514506,0,0.29763124084117,0,0,0,0,2.74762461462026,0,0,0.34968725104678,0,NA
"Steelhead","with Project and Mitigation 10",1660,"Dillenbaugh SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.0157894736842105,0.000773797014516487,2492.38202290373,1.92859776835747,4.30503957618871,2.07282731979105,0.175481013067045,0.0528810394474519,24.2134712504439,178.974122707093,39.1979307035148,4.38159195145305,28.3477073284584,6.87849258998462,NA
"Steelhead","with Project and Mitigation 10",1670,"Newaukum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.484900284900285,0.00681686942173057,2436.81115800759,16.6114234695538,1216.08817132296,1142.88022658831,0.164899079751174,0.131528522765087,115.223851847446,9303.07220976336,8689.21966552851,19.9101807588879,1529.13137784546,1432.84432660145,NA
"Steelhead","with Project and Mitigation 10",1680,"Mill SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.175,0.00208737051677646,2552.01520198868,5.3270012909965,4.95553295975914,4.02526606304658,0.165818988975307,0.143239157999251,35.5159552511487,34.9771304796414,28.1017154755101,6.29393124870203,5.7100408813025,4.65979804862081,NA
"Steelhead","with Project and Mitigation 10",1690,"Stearns SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.186915887850467,0.00148411236486947,2394.57513074717,3.55381856015079,31.8597283483388,22.8948001143586,0.166656612733501,0.128238628828417,24.4865008511899,261.954832092285,178.532789406161,4.3348412798688,42.4930539632398,29.7536699442943,NA
"Steelhead","with Project and Mitigation 10",1700,"RB Trib 0949 SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.0493827160493827,0.00156979337318376,2263.54075631066,3.55329127918782,3.73989415930106,2.6873786559405,0.16778228038169,0.0543595273619462,36.429701207361,99.867660601166,49.4371232856187,6.51534011411022,15.7613301974316,8.29467328037185,NA
"Steelhead","with Project and Mitigation 10",1710,"Van Ornum SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.0408163265306122,0.000669487278746647,2470.48731201711,1.65395982770045,1.60901182063925,0.636187817485375,0.154974774561905,0.11174955622083,10.9523102464019,31.1176167669841,5.69297846899898,1.68410030075148,4.99780796350005,0.882268054818894,NA
"Steelhead","with Project and Mitigation 10",1720,"Bunker SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.24869109947644,0.00219276599841076,2373.07942968342,5.2036078849378,42.0638347347454,33.980244336533,0.166878642351,0.129767792960963,37.3248311399268,329.982247000397,261.854220998851,6.65700765938638,54.1604064461515,43.6978768941668,NA
"Steelhead","with Project and Mitigation 10",1730,"South Fork SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.471048513302034,0.00666924218027118,2470.66822406454,16.4774847333869,495.285321475367,465.22701285064,0.163871305703921,0.143547588958409,106.43315252888,3467.90910839174,3240.92530028792,18.144222206703,566.753120010483,531.094660647056,NA
"Steelhead","with Project and Mitigation 10",1740,"Nicholson SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2393.48060031697,0,1.24032942771465,0,0,0,0,8.20435672745095,0,0,1.36614077858076,0,NA
"Steelhead","with Project and Mitigation 10",1750,"Garret SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2142.83325089911,0,0.420574691022758,0,0,0,0,31.0182018787685,0,0,5.02575651690497,0,NA
"Steelhead","with Project and Mitigation 10",1760,"Hope SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.117647058823529,0.000628481352258697,2470.87602152623,1.55289950327239,7.22739918910473,2.57326724181865,0.174411694368931,0.160446782455718,9.25671556232907,49.0921286170342,16.0381355265186,1.66984178602148,8.01460613280724,2.79723839169866,NA
"Steelhead","with Project and Mitigation 10",1770,"Dell SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.0833333333333333,0.00280595693254839,2305.34340223139,6.46869430139586,3.5998219568078,3.04332294957677,0.172753957692816,0.117932252352417,36.3664694347045,33.6522731182508,25.8056883411538,7.81625742100378,5.48621541385116,4.45803479192167,NA
"Steelhead","with Project and Mitigation 10",1780,"Marcuson SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.0512820512820513,0.000609639639141679,2218.23935610799,1.35232664058754,1.31258052205659,0.341971437933012,0.210155561460732,0.0514877734610146,24.3430028188657,32.8559409915648,6.6417989154638,5.35614637703076,5.86602205331462,1.39581098018857,NA
"Steelhead","with Project and Mitigation 10",1790,"Dunn SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.240506329113924,0.00430543642306211,2614.37521608969,11.2560262789035,36.1354720513219,32.9251497620919,0.162968157107067,0.14633855872541,80.3003961825529,245.920536707535,224.992989194822,12.7736260054965,40.168704664234,36.6666928110904,NA
"Steelhead","with Project and Mitigation 10",1800,"Absher SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2445.06546736298,0,1.92618888025464,0,0,0,0,22.9062984081518,0,0,3.37565033293644,0,NA
"Steelhead","with Project and Mitigation 10",1810,"Capps SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.150943396226415,0.00308044122372677,2322.7778055335,7.15518050572299,5.17067683696568,4.44802884327356,0.159657250119496,0.137283906960434,48.336885363588,38.1491434953937,32.4002204027856,8.47970565378436,5.99515066580673,5.17293009277433,NA
"Steelhead","with Project and Mitigation 10",1820,"Elk Creek SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.560830860534125,0.00795560526421707,2402.61687517583,19.1142714600456,217.577232924207,206.194260082213,0.166834272815713,0.148977771861375,121.203798457267,1465.20539196455,1384.06057162727,21.0695261694537,243.870635181607,230.908739000336,NA
"Steelhead","with Project and Mitigation 10",1840,"Robinson SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.357142857142857,0.00403681654229178,2357.47738560926,9.51670370830624,3.78293389131286,3.38542925028773,0.171429370366964,0.14690914261878,74.4906075587278,25.3619402911638,23.044374161741,12.2105072637029,4.36790508934734,3.95048255304799,NA
"Steelhead","with Project and Mitigation 10",1870,"Stowe SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.363636363636364,0.00160293668959684,2496.81951204249,4.00224360315419,6.52559299884412,4.8951092887318,0.157846280483478,0.135674830613774,27.4889274903526,49.297880296547,36.0797154976129,4.61637289884933,7.61390043175417,5.6950488922003,NA
"Steelhead","with Project and Mitigation 10",1880,"Rock(UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.289719626168224,0.00395639904721418,2379.54577547609,9.41443263889612,47.685471258342,42.6203257432179,0.161233875427941,0.141178035556473,58.5535015158346,343.436343278321,301.890627498987,10.4081746763902,54.6742524529115,48.6749958270346,NA
"Steelhead","with Project and Mitigation 10",1890,"Crim Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.457627118644068,0.00641490507144924,2654.74131334052,17.0299135143339,89.5979322028011,84.336723323062,0.15514500768355,0.139307830303922,118.509178186153,644.432941198833,605.398297705649,18.3727484778683,99.9852411098992,93.9245235491509,NA
"Steelhead","with Project and Mitigation 10",1900,"Big Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.580645161290323,0.00684568786801022,2531.34126616625,17.3287721955879,13.4016128309903,12.6282393524929,0.15099646902597,0.133300835922998,124.14325765029,100.827787405236,94.7348849319122,19.3825576565084,15.1925091685323,14.3046331183003,NA
"Steelhead","with Project and Mitigation 10",1910,"Roger Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.52,0.00276988918574272,2766.8642009963,7.66390722875832,8.89826395144573,7.73720293050128,0.151292350079264,0.0511278857425738,140.763374313601,175.750595648552,151.330390805864,21.8905641376197,26.4737701612424,22.8951304634327,NA
"Steelhead","with Project and Mitigation 10",1920,"Alder Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.833333333333333,0.00203963760849099,2321.84583038473,4.73572407677069,11.4782352889084,9.05448020883299,0.189960335142276,0.178358442729098,25.8923665537342,64.7965737599463,50.7656383980963,5.00954349986414,12.2472754715337,9.64345768381397,NA
"Steelhead","with Project and Mitigation 10",1930,"Thrash Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.406779661016949,0.00242717464336934,2528.11214910075,6.13616970389131,20.3536163308575,17.0366258770325,0.169556839528493,0.0897592496062672,37.6500757213406,269.571650647758,189.803568454108,6.48951482865056,45.3970028233504,32.1824931983085,NA
"Steelhead","with Project and Mitigation 10",1940,"Mack Creek (UC) SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.5,0.00348846241597045,2895.14967922008,10.0996208445682,2.84690155508543,2.56501953209676,0.128295612077492,0.118377502510513,87.0322338269073,23.9973745363011,21.6681335363445,10.7434278060492,3.09182605059281,2.77992645462214,NA
"Steelhead","with Project and Mitigation 10",1950,"WF Chehalis River SB",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.365079365079365,0.0057298736415119,2379.71345390283,13.6354573938691,98.1644687971809,90.9652626421077,0.167937356039082,0.093382373966586,81.6208486323717,1121.22010750573,974.115979046075,14.6170145150125,186.541310507132,163.59046199642,NA
"Steelhead","with Project and Mitigation 100",NA,"ALL SUBPOPULATIONS",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.396325719960278,0.00690143173883262,2451.74343787999,16.9205399776596,9445.81389678443,8887.56847971997,0.153839155991208,0.119917723058076,120.427988034214,79627.7173348464,74113.8861969194,19.4339677346363,12207.4546097374,11401.6176997625,0
"Steelhead","with Project and Mitigation 100",NA,"Grays Harbor Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.419214798036995,0.00716543683515964,2444.36433236669,17.5149382256906,2508.89366905867,2365.65059068009,0.144164933250117,0.113178082286332,122.648156522722,22524.7116657943,20902.0204521151,18.8687874898879,3231.48875646418,3013.33838327177,10
"Steelhead","with Project and Mitigation 100",NA,"Olympic Mts Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0.544079193126634,0.00736363075216376,2458.60530944528,18.1042616640644,3426.91677136924,3237.62892108527,0.153313031277479,0.122226819213863,134.977414705152,28197.8789140204,26488.6948863515,21.728820092791,4309.85567263933,4061.0621076108,20
"Steelhead","with Project and Mitigation 100",NA,"Lower Chehalis Region",FALSE,"Equilibrium Abundance (Productivity > 1)",FALSE,"Unweighted (Productivity > 0)",0,0,2412.24973902954,0,31.4051136962779,0,0,0,0,236.797998979447,0,0,36.775654199629,0,40
